url	set	verdict_in_tsv	http_status	final_url	ok	notes
https://www.streamlineusa.com/residential/upper-west-side-townhouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/69th-st-townhouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=upper-west-side-townhouse claimant=69th-st-townhouse wp_id=570; REVIEW ambiguous; live last-wins 301 → /residential/69th-st-townhouse/ (not an invented target)
https://www.streamlineusa.com/residential/jackson-heights-townhouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/upper-west-side-apartment/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=jackson-heights-townhouse claimant=84th-st-townhouse wp_id=2396; REVIEW ambiguous; live last-wins 301 → /residential/upper-west-side-apartment/ (not an invented target)
https://www.streamlineusa.com/commercial/atrium-corporate-office/	legacy	REVIEW	301	https://www.streamlineusa.com/commercial/autrium-corporate-office/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=atrium-corporate-office claimant=autrium-corporate-office wp_id=558; REVIEW ambiguous; live last-wins 301 → /commercial/autrium-corporate-office/ (not an invented target)
https://www.streamlineusa.com/commercial/murray-hill-apartments/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/1st-ave-apt/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=murray-hill-apartments claimant=autrium-corporate-office wp_id=558; REVIEW ambiguous; live last-wins 301 → /residential/1st-ave-apt/ (not an invented target)
https://www.streamlineusa.com/residential/upper-east-side-penthouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/e63-st-penthouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=upper-east-side-penthouse claimant=e63-st-penthouse wp_id=540; REVIEW ambiguous; live last-wins 301 → /residential/e63-st-penthouse/ (not an invented target)
https://www.streamlineusa.com/residential/upper-east-side-penthouse__trashed/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/e63-st-penthouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=upper-east-side-penthouse__trashed claimant=e63-st-penthouse wp_id=540; REVIEW ambiguous; live last-wins 301 → /residential/e63-st-penthouse/ (not an invented target)
https://www.streamlineusa.com/residential/west-23rd-townhouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/west-23rd-townhouse-2/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=west-23rd-townhouse claimant=e63-st-penthouse wp_id=540; REVIEW ambiguous; live last-wins 301 → /residential/west-23rd-townhouse-2/ (not an invented target)
https://www.streamlineusa.com/commercial/atrium-corporate-office/	legacy	REVIEW	301	https://www.streamlineusa.com/commercial/autrium-corporate-office/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=atrium-corporate-office claimant=haus-nightclub wp_id=2520; REVIEW ambiguous; live last-wins 301 → /commercial/autrium-corporate-office/ (not an invented target)
https://www.streamlineusa.com/commercial/washington-sq-dermatology/	legacy	REVIEW	301	https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=washington-sq-dermatology claimant=hudson-yards-mall wp_id=2850; REVIEW ambiguous; live last-wins 301 → /commercial/upper-east-side-townhouse/ (not an invented target)
https://www.streamlineusa.com/residential/upper-west-side-townhouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/69th-st-townhouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=upper-west-side-townhouse claimant=lexington-ave-townhouse wp_id=1835; REVIEW ambiguous; live last-wins 301 → /residential/69th-st-townhouse/ (not an invented target)
